Codigo_Sucursal,Fecha_Venta,Codigo_Producto,Unidades_Vendidas,Total
5,03/04/2023,P407780,108,332.55
5,03/04/2023,P165627,1249,989.6
11,03/04/2023,P966547,74,312.2
12,03/04/2023,P958288,788,632.8
9,04/04/2023,P165627,12,9.6
12,04/04/2023,P185447,384,313.2
5,04/04/2023,P958288,204,184.8
6,04/04/2023,P105400,54,170.1
6,04/04/2023,P165627,372,306
9,04/04/2023,P105400,1584,4910.4
11,04/04/2023,P958288,84,67.2
1,04/04/2023,P715789,6,25.5
4,04/04/2023,P105400,36,111.6
1,04/04/2023,P966547,156,655.2
5,04/04/2023,P407780,84,290.25
6,04/04/2023,P513865,80,355.2
9,04/04/2023,P513865,120,462
1,04/04/2023,P958288,264,211.2
4,04/04/2023,P513865,12,46.2
5,04/04/2023,P185447,120,106.2
12,04/04/2023,P229767,12,40.2
5,04/04/2023,P966547,2,8.4
5,04/04/2023,P105400,96,356.25
9,04/04/2023,P958288,36,36
12,04/04/2023,P958288,528,428.4
1,04/04/2023,P185447,72,54
4,04/04/2023,P165627,60,51.6
1,04/04/2023,P407780,324,999.9
1,04/04/2023,P165627,648,518.4
5,04/04/2023,P715789,6,25.5
11,04/04/2023,P105400,12,37.2
6,04/04/2023,P407780,12,37.2
6,04/04/2023,P185447,84,69.6
12,04/04/2023,P105400,774,2383.65
12,04/04/2023,P165627,444,366.05
6,04/04/2023,P966547,36,172.8
12,04/04/2023,P041436,32,115.2
5,04/04/2023,P165627,24,19.2
11,04/04/2023,P639991,6,18
11,04/04/2023,P165627,108,86.4
11,04/04/2023,P185447,12,13.2
1,04/04/2023,P105400,834,2560.65
12,04/04/2023,P513865,60,242
4,04/04/2023,P958288,12,9.6
9,04/04/2023,P407780,1656,5133.6
12,04/04/2023,P407780,120,369.75
9,04/04/2023,P966547,96,399.2
9,04/04/2023,P041436,144,513.2
11,04/04/2023,P513865,72,274.5
1,04/04/2023,P513865,36,137.7
9,04/04/2023,P639991,4,16.8
5,04/04/2023,P513865,36,137.7
6,04/04/2023,P958288,24,24
11,04/04/2023,P966547,24,121.2
12,10/04/2023,P185447,60,45
1,10/04/2023,P513865,18,69.3
5,10/04/2023,P407780,12,37.2
12,10/04/2023,P407780,302,927.2
1,10/04/2023,P407780,84,258.15
12,10/04/2023,P513865,6,23.1
11,10/04/2023,P513865,84,320.7
6,10/04/2023,P958288,24,20.4
12,10/04/2023,P105400,198,611.55
12,10/04/2023,P958288,36,28.8
4,10/04/2023,P185447,48,36
6,10/04/2023,P513865,1,3.85
9,10/04/2023,P407780,576,1785.6
1,10/04/2023,P165627,120,96
4,10/04/2023,P105400,24,74.4
4,10/04/2023,P165627,12,9.6
4,10/04/2023,P513865,72,274.5
6,10/04/2023,P407780,90,276.75
6,10/04/2023,P165627,24,20.4
4,10/04/2023,P958288,36,28.8
5,10/04/2023,P185447,36,27
5,10/04/2023,P041436,6,21.6
11,10/04/2023,P966547,60,257.5
12,10/04/2023,P165627,288,230.4
11,10/04/2023,P715789,240,1040.05
11,10/04/2023,P407780,9,38.7
11,10/04/2023,P165627,24,19.2
11,10/04/2023,P185447,48,36
5,10/04/2023,P105400,84,258.15
5,10/04/2023,P165627,84,67.2
12,10/04/2023,P639991,24,72
4,10/04/2023,P407780,156,479.1
5,10/04/2023,P513865,48,183
6,10/04/2023,P966547,72,300.4
6,10/04/2023,P105400,162,497.7
9,10/04/2023,P966547,48,199.6
1,10/04/2023,P185447,24,26.4
1,10/04/2023,P966547,240,998
1,10/04/2023,P105400,144,474
1,10/04/2023,P041436,6,21.6
9,10/04/2023,P513865,120,460.2
4,11/04/2023,P958288,612,489.6
5,11/04/2023,P513865,18,69.3
11,11/04/2023,P407780,462,1445.2
5,11/04/2023,P185447,132,99
9,11/04/2023,P966547,51,217.3
9,11/04/2023,P041436,72,259.2
6,11/04/2023,P185447,144,108
9,11/04/2023,P105400,86,269
12,11/04/2023,P105400,236,733.15
5,11/04/2023,P407780,42,131.3
11,11/04/2023,P165627,168,134.4
1,11/04/2023,P513865,168,645
4,11/04/2023,P407780,72,223.2
5,11/04/2023,P958288,108,93.6
1,11/04/2023,P407780,576,1778.85
1,11/04/2023,P165627,372,301.2
4,11/04/2023,P165627,1224,978
6,11/04/2023,P958288,684,550.8
9,11/04/2023,P958288,38,38.9
12,11/04/2023,P165627,144,115.2
12,11/04/2023,P958288,120,96
4,11/04/2023,P185447,60,61.8
5,11/04/2023,P105400,120,379.15
11,11/04/2023,P041436,12,43.2
11,11/04/2023,P958288,84,70.8
12,11/04/2023,P185447,144,108
1,11/04/2023,P105400,1536,4761.6
1,11/04/2023,P185447,96,72
4,11/04/2023,P105400,144,444.15
5,11/04/2023,P966547,240,1008
6,11/04/2023,P165627,612,493.2
9,11/04/2023,P165627,24,25.2
6,11/04/2023,P966547,117,497.6
9,11/04/2023,P229767,4,18.8
6,11/04/2023,P105400,72,223.2
1,11/04/2023,P966547,126,527.2
6,11/04/2023,P513865,1255,4784.95
9,11/04/2023,P513865,78,297.6
5,11/04/2023,P639991,246,738
5,11/04/2023,P165627,228,189.6
11,11/04/2023,P513865,360,1372.5
12,11/04/2023,P513865,4,20.65
4,11/04/2023,P513865,120,458.4
5,11/04/2023,P041436,24,94.8
6,11/04/2023,P407780,72,220.95
9,11/04/2023,P407780,216,669.6
11,11/04/2023,P966547,324,1405.2
11,11/04/2023,P105400,534,1680
12,11/04/2023,P407780,24,74.4
9,12/04/2023,P229767,144,477.6
12,12/04/2023,P105400,153,472.05
4,12/04/2023,P639991,4,12
5,12/04/2023,P513865,72,260.1
5,12/04/2023,P105400,276,915.3
5,12/04/2023,P407780,282,941.1
5,12/04/2023,P639991,6000,18000
1,12/04/2023,P105400,108,334.8
1,12/04/2023,P407780,120,382.8
1,12/04/2023,P165627,204,163.2
4,12/04/2023,P407780,78,239.55
4,12/04/2023,P165627,240,200.4
1,12/04/2023,P513865,240,876
12,12/04/2023,P185447,180,135
5,12/04/2023,P041436,84,302.4
6,12/04/2023,P407780,492,1526.1
12,12/04/2023,P407780,171,525.6
12,12/04/2023,P165627,504,403.2
9,12/04/2023,P407780,432,1330.2
4,12/04/2023,P966547,48,199.6
6,12/04/2023,P958288,24,26.4
4,12/04/2023,P105400,60,186
4,12/04/2023,P185447,132,103.2
6,12/04/2023,P966547,192,798.4
6,12/04/2023,P105400,444,1377.3
11,12/04/2023,P165627,60,48
5,12/04/2023,P185447,60,45
9,12/04/2023,P966547,624,2614.8
11,12/04/2023,P513865,24,87.6
9,12/04/2023,P105400,792,2446.2
12,12/04/2023,P958288,264,211.2
1,12/04/2023,P958288,12,9.6
4,12/04/2023,P958288,156,128.4
11,12/04/2023,P185447,48,36
5,12/04/2023,P165627,1465,1167.3
11,12/04/2023,P966547,54,224.8
5,12/04/2023,P958288,1224,974.4
6,12/04/2023,P165627,108,97.2
5,12/04/2023,P966547,108,480.1
6,12/04/2023,P185447,108,105.75
9,12/04/2023,P165627,48,52.8
9,12/04/2023,P185447,36,39.6
1,12/04/2023,P966547,174,734.5
9,12/04/2023,P513865,192,693.6
1,12/04/2023,P185447,24,18
5,13/04/2023,P513865,144,521.1
6,13/04/2023,P105400,414,1300.5
6,13/04/2023,P165627,648,523.2
9,13/04/2023,P105400,7920,24315.75
9,13/04/2023,P407780,7848,24092.55
11,13/04/2023,P966547,12,50.4
12,13/04/2023,P165627,168,134.4
1,13/04/2023,P165627,61,48.8
6,13/04/2023,P958288,36,34.8
1,13/04/2023,P407780,1020,3155.25
4,13/04/2023,P105400,18,55.8
4,13/04/2023,P185447,132,103.2
5,13/04/2023,P165627,271,219.8
5,13/04/2023,P958288,30,27
12,13/04/2023,P185447,72,58.2
4,13/04/2023,P966547,96,399.2
11,13/04/2023,P165627,228,186
1,13/04/2023,P513865,240,874.2
11,13/04/2023,P958288,252,201.6
4,13/04/2023,P407780,12,37.2
4,13/04/2023,P165627,60,62.4
5,13/04/2023,P639991,60,180
9,13/04/2023,P185447,18,19.8
12,13/04/2023,P105400,86,268.85
11,13/04/2023,P185447,24,20.4
1,13/04/2023,P958288,36,28.8
9,13/04/2023,P966547,48,199.6
9,13/04/2023,P165627,6,6.6
5,13/04/2023,P041436,78,284.2
6,13/04/2023,P407780,444,1375.05
12,13/04/2023,P407780,16,49.6
5,13/04/2023,P105400,288,890.55
12,13/04/2023,P958288,72,57.6
9,13/04/2023,P958288,406,366.6
4,13/04/2023,P958288,48,49.2
5,13/04/2023,P185447,288,216
6,13/04/2023,P966547,120,544.9
4,13/04/2023,P513865,30,108.6
1,13/04/2023,P185447,12,9
4,13/04/2023,P715789,8,48
6,13/04/2023,P185447,36,30.6
1,13/04/2023,P966547,492,2064.4
1,13/04/2023,P105400,612,1900.35
5,13/04/2023,P407780,324,1002.15
6,13/04/2023,P513865,228,824.1
9,14/04/2023,P185447,6,6.6
11,14/04/2023,P966547,99,416.9
12,14/04/2023,P407780,32,99.2
12,14/04/2023,P185447,144,112.2
6,14/04/2023,P966547,72,328
6,14/04/2023,P041436,12,55.2
11,14/04/2023,P513865,183,661.65
5,14/04/2023,P407780,288,886.05
11,14/04/2023,P105400,36,117
1,14/04/2023,P165627,192,157.2
4,14/04/2023,P105400,336,1032.6
9,14/04/2023,P513865,24,86.7
1,14/04/2023,P407780,842,2612.6
4,14/04/2023,P407780,288,883.8
4,14/04/2023,P185447,96,72
1,14/04/2023,P958288,192,157.2
9,14/04/2023,P966547,12,70.8
12,14/04/2023,P105400,120,369.75
5,14/04/2023,P165627,12,13.2
6,14/04/2023,P513865,48,173.4
4,14/04/2023,P958288,48,42
12,14/04/2023,P966547,2,11.2
1,14/04/2023,P966547,60,272.4
1,14/04/2023,P041436,150,534.8
5,14/04/2023,P041436,144,513.2
5,14/04/2023,P958288,12,13.2
1,14/04/2023,P513865,102,371.4
12,14/04/2023,P165627,156,124.8
1,14/04/2023,P639991,12,36
11,14/04/2023,P165627,84,67.2
4,14/04/2023,P513865,1266,4575
6,14/04/2023,P407780,6,21.3
11,14/04/2023,P958288,72,57.6
5,14/04/2023,P105400,252,774.45
6,14/04/2023,P185447,24,26.4
9,14/04/2023,P407780,1044,3231.9
5,14/04/2023,P513865,396,1438.8
6,14/04/2023,P105400,78,239.55
9,14/04/2023,P105400,1046,3240.5
11,14/04/2023,P185447,24,18
12,14/04/2023,P715789,1,6
1,14/04/2023,P105400,144,446.4
4,14/04/2023,P165627,36,28.8
6,14/04/2023,P958288,12,13.2
11,14/04/2023,P639991,60,178.2
12,14/04/2023,P958288,24,19.2
6,15/04/2023,P165627,12,9.6
9,15/04/2023,P105400,576,1783.35
12,15/04/2023,P041436,60,216
12,15/04/2023,P165627,312,249.6
6,15/04/2023,P966547,246,1036.8
11,15/04/2023,P513865,21,76.65
5,15/04/2023,P165627,12,9.6
5,15/04/2023,P958288,6,6.6
6,15/04/2023,P513865,13,47.45
12,15/04/2023,P407780,120,369.75
1,15/04/2023,P407780,264,816.15
1,15/04/2023,P165627,540,432
4,15/04/2023,P165627,228,201.75
9,15/04/2023,P958288,60,58.8
11,15/04/2023,P715789,60,252.95
1,15/04/2023,P513865,246,897.9
6,15/04/2023,P958288,24,19.2
12,15/04/2023,P958288,108,86.4
11,15/04/2023,P105400,30,93
4,15/04/2023,P958288,264,237.4
9,15/04/2023,P407780,576,1783.35
12,15/04/2023,P229767,24,80.4
12,15/04/2023,P105400,587,1808.45
9,15/04/2023,P966547,48,201.6
1,15/04/2023,P105400,318,985.8
1,15/04/2023,P966547,96,399.2
5,15/04/2023,P639991,30,90
9,15/04/2023,P185447,28,27.3
11,15/04/2023,P165627,36,28.8
5,15/04/2023,P407780,108,332.55
11,15/04/2023,P958288,36,28.8
12,15/04/2023,P185447,216,162
6,15/04/2023,P185447,108,85.2
11,15/04/2023,P407780,132,406.95
12,15/04/2023,P513865,54,195.3
6,15/04/2023,P105400,153,473.4
6,15/04/2023,P407780,6,18.6
9,15/04/2023,P041436,144,518.4
9,15/04/2023,P165627,48,45.6
11,15/04/2023,P185447,36,27
4,15/04/2023,P185447,36,27
5,15/04/2023,P105400,380,1178.05
5,15/04/2023,P041436,12,56.4
11,15/04/2023,P966547,162,674.4
5,15/04/2023,P513865,168,606.9
4,17/04/2023,P105400,988,3158.8
4,17/04/2023,P966547,104,432.8
6,17/04/2023,P513865,1248,4508.4
4,17/04/2023,P185447,408,318.6
11,17/04/2023,P966547,60,260.2
6,17/04/2023,P407780,72,220.95
9,17/04/2023,P966547,192,798.4
4,17/04/2023,P165627,84,85.2
1,17/04/2023,P958288,12,13.2
1,17/04/2023,P407780,509,1579.4
5,17/04/2023,P513865,216,780.3
11,17/04/2023,P513865,63,228.75
12,17/04/2023,P958288,34,27.2
6,17/04/2023,P105400,88,283
9,17/04/2023,P105400,1944,6024.15
4,17/04/2023,P958288,72,74.4
9,17/04/2023,P407780,144,441.9
9,17/04/2023,P165627,24,26.4
12,17/04/2023,P715789,8,34
12,17/04/2023,P105400,300,947.1
1,17/04/2023,P041436,4,14.4
5,17/04/2023,P407780,540,1703.85
11,17/04/2023,P407780,72,220.95
11,17/04/2023,P165627,72,57.6
12,17/04/2023,P513865,7,32.1
4,17/04/2023,P513865,54,195.3
5,17/04/2023,P105400,93,291.9
5,17/04/2023,P041436,54,194.4
5,17/04/2023,P165627,122,98.8
5,17/04/2023,P958288,84,68.4
6,17/04/2023,P185447,24,18
12,17/04/2023,P185447,152,115.4
1,17/04/2023,P966547,240,1002
1,17/04/2023,P105400,534,1683
4,17/04/2023,P041436,36,129.6
1,17/04/2023,P513865,13,47.45
9,17/04/2023,P958288,24,26.4
1,17/04/2023,P165627,108,86.4
5,17/04/2023,P185447,5,3.75
9,17/04/2023,P229767,72,238.8
11,17/04/2023,P105400,252,774.45
4,17/04/2023,P407780,688,2183.2
6,17/04/2023,P041436,360,1296
12,17/04/2023,P407780,68,232.4
12,17/04/2023,P165627,173,139.6
1,18/04/2023,P407780,924,2855.4
4,18/04/2023,P407780,168,531.6
4,18/04/2023,P513865,264,955.5
9,18/04/2023,P958288,72,57.6
5,18/04/2023,P165627,448,360.8
11,18/04/2023,P407780,1662,5134.2
11,18/04/2023,P639991,24,72
12,18/04/2023,P513865,36,166.2
6,18/04/2023,P105400,1680,5181
9,18/04/2023,P966547,576,2395.2
6,18/04/2023,P966547,24,117.9
11,18/04/2023,P513865,534,1930.2
12,18/04/2023,P185447,132,99
1,18/04/2023,P165627,480,384
4,18/04/2023,P165627,792,633.6
11,18/04/2023,P105400,3017,9299
11,18/04/2023,P966547,624,2614.8
12,18/04/2023,P407780,124,382.15
5,18/04/2023,P958288,72,63.6
5,18/04/2023,P513865,694,2519.5
6,18/04/2023,P185447,36,27
6,18/04/2023,P165627,396,324
9,18/04/2023,P105400,7812,24223
9,18/04/2023,P165627,72,57.6
12,18/04/2023,P105400,81,254.7
11,18/04/2023,P958288,12,9.6
1,18/04/2023,P185447,12,9
5,18/04/2023,P966547,48,201.6
5,18/04/2023,P105400,666,2080.4
9,18/04/2023,P407780,1332,4124.7
9,18/04/2023,P639991,120,360
12,18/04/2023,P165627,168,134.4
1,18/04/2023,P966547,240,1000
1,18/04/2023,P105400,744,2309.1
5,18/04/2023,P185447,500,423
11,18/04/2023,P165627,12,9.6
11,18/04/2023,P185447,48,40.2
6,18/04/2023,P513865,156,564
1,18/04/2023,P958288,120,96
4,18/04/2023,P966547,60,250
4,18/04/2023,P105400,96,324.6
4,18/04/2023,P958288,804,643.2
5,18/04/2023,P407780,506,1562
5,18/04/2023,P639991,122,366.6
9,18/04/2023,P229767,12,56.4
1,18/04/2023,P513865,30,109.5
6,18/04/2023,P958288,384,310.8
12,18/04/2023,P958288,61,56.9
6,18/04/2023,P407780,636,1953.6
12,18/04/2023,P966547,106,451.4
4,18/04/2023,P185447,36,36.45
5,18/04/2023,P041436,468,1674.4
11,18/04/2023,P041436,216,769.8
4,19/04/2023,P639991,900,2700
6,19/04/2023,P966547,120,540.8
1,19/04/2023,P407780,1368,4216.1
1,19/04/2023,P165627,768,618
4,19/04/2023,P165627,612,489.6
5,19/04/2023,P513865,336,1226.1
12,19/04/2023,P229767,6,20.1
4,19/04/2023,P513865,52,188
6,19/04/2023,P639991,60,178.2
1,19/04/2023,P185447,612,458.7
5,19/04/2023,P407780,1956,6053.85
11,19/04/2023,P966547,25,106.7
6,19/04/2023,P105400,324,995.4
6,19/04/2023,P165627,192,153.6
9,19/04/2023,P165627,36,28.8
12,19/04/2023,P105400,82,251.95
12,19/04/2023,P165627,24,19.2
1,19/04/2023,P105400,1416,4349.1
11,19/04/2023,P407780,112,344.95
12,19/04/2023,P513865,66,276
11,19/04/2023,P958288,1,1.1
4,19/04/2023,P105400,255,787.35
1,19/04/2023,P966547,144,604.8
5,19/04/2023,P639991,660,1980
6,19/04/2023,P513865,16,64.6
12,19/04/2023,P407780,170,527
6,19/04/2023,P407780,630,1954.35
6,19/04/2023,P185447,12,13.2
9,19/04/2023,P407780,372,1153.2
12,19/04/2023,P966547,48,199.6
12,19/04/2023,P041436,14,50.4
11,19/04/2023,P513865,2488,8995.8
5,19/04/2023,P185447,18,19.8
11,19/04/2023,P185447,12,9
9,19/04/2023,P958288,148,148.4
5,19/04/2023,P041436,444,1618.45
11,19/04/2023,P105400,96,295.35
6,19/04/2023,P041436,372,1339.2
1,19/04/2023,P958288,36,32.4
4,19/04/2023,P185447,120,90
5,19/04/2023,P105400,1236,3806.85
5,19/04/2023,P165627,600,475.2
5,19/04/2023,P966547,2316,9727.2
1,19/04/2023,P041436,216,769.8
11,19/04/2023,P165627,1,1.1
5,19/04/2023,P958288,600,480
12,19/04/2023,P185447,196,148.4
9,19/04/2023,P966547,481,2013.9
9,19/04/2023,P105400,578,1791.95
9,20/04/2023,P958288,6,6.6
4,20/04/2023,P185447,96,72
6,20/04/2023,P958288,60,48
11,20/04/2023,P966547,195,833.4
1,20/04/2023,P165627,24,19.2
4,20/04/2023,P407780,576,1778.85
4,20/04/2023,P165627,240,210
6,20/04/2023,P407780,60,186
6,20/04/2023,P185447,36,27
12,20/04/2023,P041436,72,256.6
1,20/04/2023,P958288,12,13.2
4,20/04/2023,P041436,420,1512
11,20/04/2023,P407780,174,537.15
11,20/04/2023,P185447,60,45
1,20/04/2023,P966547,480,2004
5,20/04/2023,P165627,360,288
11,20/04/2023,P165627,36,36
12,20/04/2023,P513865,60,220.2
11,20/04/2023,P958288,24,22.8
11,20/04/2023,P513865,28,108.7
9,20/04/2023,P105400,360,1111.5
12,20/04/2023,P966547,144,598.8
12,20/04/2023,P407780,171,525.6
4,20/04/2023,P958288,144,126
5,20/04/2023,P407780,618,1909.95
5,20/04/2023,P639991,86,258
5,20/04/2023,P966547,192,826.9
5,20/04/2023,P041436,108,386.2
12,20/04/2023,P958288,60,48
5,20/04/2023,P185447,72,54
5,20/04/2023,P105400,384,1197.3
11,20/04/2023,P105400,30,107.4
1,20/04/2023,P407780,1350,4188.6
1,20/04/2023,P185447,684,519.6
5,20/04/2023,P513865,336,1231.5
4,20/04/2023,P513865,84,309
5,20/04/2023,P958288,36,28.8
6,20/04/2023,P105400,324,995.4
9,20/04/2023,P966547,192,798.4
12,20/04/2023,P185447,228,171
6,20/04/2023,P165627,84,67.2
12,20/04/2023,P105400,283,876.2
12,20/04/2023,P165627,204,163.2
1,20/04/2023,P105400,672,2091.75
4,20/04/2023,P105400,312,958.2
11,20/04/2023,P639991,120,356.4
12,20/04/2023,P229767,6,26.5
4,20/04/2023,P966547,336,1397.2
6,20/04/2023,P513865,360,1318.5
4,21/04/2023,P513865,6,22.2
11,21/04/2023,P958288,420,336
12,21/04/2023,P958288,24,19.2
5,21/04/2023,P407780,3732,11573.6
11,21/04/2023,P407780,36,111.6
11,21/04/2023,P165627,420,336
1,21/04/2023,P966547,72,341.2
1,21/04/2023,P041436,6,21.6
5,21/04/2023,P958288,100,90
9,21/04/2023,P165627,24,26.4
12,21/04/2023,P105400,321,1009.95
1,21/04/2023,P165627,960,763.2
4,21/04/2023,P639991,600,1800
11,21/04/2023,P513865,54,198
6,21/04/2023,P966547,24,100.8
6,21/04/2023,P105400,48,156
12,21/04/2023,P041436,24,86.4
9,21/04/2023,P229767,144,477.6
1,21/04/2023,P407780,468,1450.8
11,21/04/2023,P185447,84,63
4,21/04/2023,P966547,54,224.8
4,21/04/2023,P041436,12,49.2
12,21/04/2023,P513865,1,5.2
12,21/04/2023,P407780,142,437.95
12,21/04/2023,P165627,54,43.2
6,21/04/2023,P165627,96,84
1,21/04/2023,P185447,12,9
4,21/04/2023,P105400,180,553.5
5,21/04/2023,P966547,960,4032
5,21/04/2023,P105400,3762,11690.5
5,21/04/2023,P041436,156,571.8
5,21/04/2023,P165627,244,213.25
6,21/04/2023,P958288,36,28.8
9,21/04/2023,P958288,24,26.4
11,21/04/2023,P966547,60,288
11,21/04/2023,P105400,36,111.6
4,21/04/2023,P407780,36,122.4
4,21/04/2023,P165627,240,202.8
4,21/04/2023,P958288,492,454.5
5,21/04/2023,P513865,24,87.9
6,21/04/2023,P041436,394,1418.4
9,21/04/2023,P966547,144,598.8
9,21/04/2023,P105400,144,441.9
12,21/04/2023,P966547,128,580.35
6,21/04/2023,P407780,66,204.6
6,21/04/2023,P185447,144,108
9,21/04/2023,P407780,144,441.9
9,21/04/2023,P185447,24,26.4
12,21/04/2023,P185447,234,175.5
1,21/04/2023,P105400,747,2329.2
1,22/04/2023,P513865,60,220.2
5,22/04/2023,P185447,24,26.4
11,22/04/2023,P966547,6,25.2
1,22/04/2023,P041436,144,513.2
4,22/04/2023,P041436,144,652.25
5,22/04/2023,P407780,74,229.55
6,22/04/2023,P105400,576,1808.7
6,22/04/2023,P407780,384,1218
6,22/04/2023,P165627,144,122.7
9,22/04/2023,P165627,5,5.5
12,22/04/2023,P407780,304,935.65
12,22/04/2023,P165627,180,144
12,22/04/2023,P185447,240,180
6,22/04/2023,P958288,48,45.6
12,22/04/2023,P958288,60,48
4,22/04/2023,P407780,72,253.05
4,22/04/2023,P185447,612,459
5,22/04/2023,P513865,102,378.55
6,22/04/2023,P966547,181,777.5
12,22/04/2023,P105400,324,997.65
1,22/04/2023,P407780,336,1079.1
1,22/04/2023,P185447,24,22.2
4,22/04/2023,P165627,48,47.1
5,22/04/2023,P966547,12,50.4
4,22/04/2023,P958288,36,37.5
4,22/04/2023,P513865,72,271.6
11,22/04/2023,P185447,36,27
1,22/04/2023,P966547,220,922.8
1,22/04/2023,P105400,529,1648.75
4,22/04/2023,P966547,276,1149.2
4,22/04/2023,P105400,216,790.25
11,22/04/2023,P407780,27,87.3
11,22/04/2023,P165627,156,124.8
5,22/04/2023,P105400,50,181.7
1,22/04/2023,P958288,84,67.2
9,22/04/2023,P966547,168,718
11,22/04/2023,P958288,120,103.2
6,22/04/2023,P185447,48,36.25
9,22/04/2023,P407780,246,773.4
1,22/04/2023,P165627,36,28.8
11,22/04/2023,P105400,15,50.1
1,22/04/2023,P639991,60,178.2
11,22/04/2023,P513865,76,285.4
6,23/04/2023,P966547,12,57.6
4,23/04/2023,P958288,600,480
6,23/04/2023,P105400,18,68.4
4,23/04/2023,P513865,48,177.6
6,23/04/2023,P165627,12,13.2
1,23/04/2023,P105400,12,51.6
4,23/04/2023,P966547,60,250
4,23/04/2023,P165627,1200,960
12,23/04/2023,P185447,70,55.45
6,23/04/2023,P958288,12,13.2
4,23/04/2023,P407780,144,446.4
12,23/04/2023,P229767,2,9.4
12,23/04/2023,P105400,17,58.7
1,23/04/2023,P639991,60,180
4,23/04/2023,P105400,144,446.4
5,24/04/2023,P165627,300,240
1,24/04/2023,P407780,984,3118.65
4,24/04/2023,P407780,72,220.95
4,24/04/2023,P165627,24,21.9
5,24/04/2023,P513865,768,2812.8
12,24/04/2023,P958288,96,76.8
6,24/04/2023,P041436,12,43.2
6,24/04/2023,P958288,90,78
11,24/04/2023,P513865,24,88.8
9,24/04/2023,P105400,720,2232
12,24/04/2023,P966547,24,100.8
12,24/04/2023,P407780,726,2230.35
9,24/04/2023,P513865,72,263.7
4,24/04/2023,P966547,18,106.2
6,24/04/2023,P185447,12,12.15
4,24/04/2023,P513865,180,659.7
6,24/04/2023,P407780,39,124.5
6,24/04/2023,P165627,180,150
9,24/04/2023,P407780,1080,3348
12,24/04/2023,P165627,252,201.6
1,24/04/2023,P966547,348,1459.1
1,24/04/2023,P041436,180,654.8
6,24/04/2023,P513865,12,44.4
1,24/04/2023,P513865,168,619.8
11,24/04/2023,P639991,24,72
12,24/04/2023,P513865,24,90.55
5,24/04/2023,P105400,1104,3396.05
11,24/04/2023,P966547,108,449.6
1,24/04/2023,P958288,24,19.2
4,24/04/2023,P958288,12,9.6
5,24/04/2023,P966547,240,998
5,24/04/2023,P041436,240,856.2
1,24/04/2023,P165627,72,61.2
9,24/04/2023,P958288,12,13.2
6,24/04/2023,P966547,147,626.5
6,24/04/2023,P105400,291,896.7
1,24/04/2023,P639991,12,36
9,24/04/2023,P966547,96,401.2
9,24/04/2023,P041436,378,1358.2
5,24/04/2023,P407780,1140,3505.4
5,24/04/2023,P185447,36,27
11,24/04/2023,P105400,240,737.25
11,24/04/2023,P165627,84,70.8
1,24/04/2023,P105400,1716,5336.85
4,24/04/2023,P041436,6,21.6
5,24/04/2023,P639991,84,252
5,24/04/2023,P958288,900,715.2
11,24/04/2023,P958288,12,13.2
12,24/04/2023,P185447,870,656.4
1,24/04/2023,P185447,24,18
12,24/04/2023,P105400,408,1253.55
4,25/04/2023,P639991,3,12.6
12,25/04/2023,P958288,36,28.8
11,25/04/2023,P966547,117,494.8
11,25/04/2023,P105400,1458,4519.8
11,25/04/2023,P165627,132,109.2
4,25/04/2023,P185447,24,18
5,25/04/2023,P041436,108,388.8
9,25/04/2023,P407780,96,295.35
9,25/04/2023,P165627,24,26.4
12,25/04/2023,P165627,462,369.6
6,25/04/2023,P165627,120,103.2
6,25/04/2023,P958288,36,32.4
1,25/04/2023,P041436,72,259.2
4,25/04/2023,P966547,90,412.85
12,25/04/2023,P185447,60,45
9,25/04/2023,P966547,96,399.2
4,25/04/2023,P958288,12,9.6
11,25/04/2023,P185447,24,23.4
6,25/04/2023,P105400,400,1232.1
6,25/04/2023,P041436,48,193.5
9,25/04/2023,P041436,36,129.6
12,25/04/2023,P105400,474,1475.45
4,25/04/2023,P105400,102,321.15
4,25/04/2023,P165627,132,105.6
5,25/04/2023,P958288,2556,2055.6
1,25/04/2023,P966547,216,907.2
6,25/04/2023,P513865,1032,3790.25
11,25/04/2023,P958288,108,86.4
5,25/04/2023,P966547,48,199.6
5,25/04/2023,P105400,1584,4892.4
6,25/04/2023,P639991,12,36
4,25/04/2023,P513865,24,87.9
5,25/04/2023,P407780,516,1593.3
5,25/04/2023,P165627,3100,2468
11,25/04/2023,P407780,732,2269.2
5,25/04/2023,P513865,48,177.6
1,25/04/2023,P513865,24,87.9
6,25/04/2023,P407780,492,1515.05
12,25/04/2023,P407780,468,1449.65
5,25/04/2023,P185447,624,463.5
6,25/04/2023,P966547,240,998
9,25/04/2023,P105400,108,332.55
11,25/04/2023,P513865,48,177.6
1,25/04/2023,P105400,1008,3122.55
1,25/04/2023,P407780,864,2676.15
4,25/04/2023,P407780,72,223.2
6,25/04/2023,P185447,96,81.6
5,26/04/2023,P041436,216,841.1
5,26/04/2023,P165627,1404,1050
4,26/04/2023,P958288,12,13.2
5,26/04/2023,P958288,1597,1278.8
1,26/04/2023,P105400,1839,5675.25
1,26/04/2023,P041436,144,515.8
4,26/04/2023,P105400,966,2994.15
5,26/04/2023,P639991,84,250.2
6,26/04/2023,P513865,24,87.9
9,26/04/2023,P513865,552,2039.7
12,26/04/2023,P165627,898,685.1
12,26/04/2023,P041436,72,259.2
1,26/04/2023,P966547,96,399.2
